genre,meanTempogram,stdTempogram,varTempogram,meanMFCC_1,stdMFCC_1,varMFCC_1,meanMFCC_2,stdMFCC_2,varMFCC_2,meanMFCC_3,stdMFCC_3,varMFCC_3,meanMFCC_4,stdMFCC_4,varMFCC_4,meanMFCC_5,stdMFCC_5,varMFCC_5,meanMFCC_6,stdMFCC_6,varMFCC_6,meanMFCC_7,stdMFCC_7,varMFCC_7,meanMFCC_8,stdMFCC_8,varMFCC_8,meanMFCC_9,stdMFCC_9,varMFCC_9,meanMFCC_10,stdMFCC_10,varMFCC_10,meanMFCC_11,stdMFCC_11,varMFCC_11,meanMFCC_12,stdMFCC_12,varMFCC_12,meanMFCC_13,stdMFCC_13,varMFCC_13,meanSpectralCentroid,stdSpectralCentroid,varSpectralCentroid,meanZeroCrossingRate,stdZeroCrossingRate,varZeroCrossingRate,meanChromaFrequencies,stdChromaFrequencies,varChromaFrequencies,meanSpectralRollOff,stdSpectralRollOff,varSpectralRollOff,meanSpectralBandwidth,stdSpectralBandwidth,varSpectralBandwidth,meanSpectralContrast,stdSpectralContrast,varSpectralContrast,meanSpectralFlatness,stdSpectralFlatness,varSpectralFlatness
pop,0.1283734680631877,0.16684483015774787,0.027837197350367732,-50.414528,41.64143,1734.0085,56.43222,18.905828,357.43036,12.570804,13.11026,171.87892,11.272076,13.085026,171.2179,-2.7397473,9.412004,88.58583,1.364512,10.785337,116.32351,4.5454874,8.831445,77.99442,-0.9593084,8.7124,75.905914,2.2955961,8.465475,71.664276,2.7451103,8.216482,67.510574,-1.9702518,7.4040356,54.819744,2.603266,7.2974343,53.25255,-4.0162926,7.0010595,49.014835,3593.788286205766,722.1681087958981,521526.777361844,0.18515413524748647,0.07681584389215093,0.005900673872863301,0.38745075,0.27966598,0.078213066,7607.207699662848,1078.5669451036547,1163306.65507023,3171.031490728894,252.06037041217976,63534.43033232527,17.695608515134833,4.044058525261115,16.354409355737104,0.10661073,0.08688219,0.0075485143
pop,0.13317323472027057,0.1689903690168149,0.028557744820439282,-59.02925,59.00102,3481.1204,60.98595,30.37412,922.5872,27.73971,24.979406,623.97076,23.84554,18.926086,358.19678,12.294417,13.256507,175.73499,7.3816767,12.958892,167.93288,12.328515,10.15671,103.15875,7.1538157,11.367009,129.2089,13.42538,9.143635,83.606064,2.5030172,8.386523,70.33378,-1.9612687,8.801429,77.46514,-2.4025986,8.038393,64.61577,-4.512378,10.011038,100.22089,3126.642118893024,1137.4985612546084,1293902.9768563039,0.10530825538959783,0.06439797723798822,0.00414709947234445,0.33989903,0.30901793,0.09549207,6905.072063968242,1967.5782233560253,3871364.065024853,3162.858788140159,446.83252361894796,199659.3041636777,19.949622654319146,5.25180241047664,27.581428558688245,0.037983574,0.052117243,0.0027162072
pop,0.13566948942149445,0.17070249261706388,0.029139340985678747,-36.625267,56.393772,3180.2576,73.05996,29.314705,859.35187,39.158207,22.171314,491.5672,20.333044,18.222092,332.04462,12.51073,13.005199,169.13522,2.1546597,13.453158,180.98747,11.729038,11.037737,121.83163,-2.4213943,11.19902,125.41807,6.64153,11.270243,127.01837,3.165004,8.803481,77.50128,-5.399322,9.329982,87.04856,-3.1509368,8.798238,77.409,-5.771765,8.359802,69.8863,3047.54489379022,986.7384465598874,973652.7619194197,0.10640263981535189,0.06580741676594426,0.004330616101406682,0.3658831,0.29873934,0.08924519,7365.887606946056,1888.6022862302366,3566818.595554076,3306.8952729183193,443.21562199268055,196440.0875783587,18.7406309775357,4.769196652722865,22.74523671234298,0.03713513,0.044825822,0.0020093543
pop,0.21392891027143016,0.24115869038148663,0.05815751394651373,-76.88305,75.94212,5767.2065,113.30499,21.160007,447.74588,-6.2291064,19.95055,398.0244,19.935265,11.493747,132.10622,15.11264,9.9907255,99.81459,-3.2879813,11.982953,143.59117,4.7902946,8.749804,76.55906,1.0196861,7.610362,57.91761,2.2849317,7.3722157,54.349564,-0.013178873,7.416502,55.0045,-3.760885,6.676213,44.571815,4.2561398,8.23323,67.78607,2.2989943,9.73292,94.72973,1962.0368011629566,511.18244740087636,261307.4945307497,0.09577563080046404,0.03843863556884577,0.0014775287043945352,0.29226395,0.29252452,0.085570596,3789.5106764791185,1356.9189744842622,1841229.103315422,2325.0132061221416,423.5361565016085,179382.875864155,20.291408434289178,4.988617871593233,24.886308268779395,0.011267458,0.012165819,0.00014800717
pop,0.144610675235091,0.18075079729549204,0.03267085072295605,-25.065798,62.30652,3882.102,70.80749,28.736921,825.8106,2.926486,21.544352,464.1591,7.521717,17.287807,298.8683,1.4467491,14.095248,198.67603,2.8525903,15.779435,248.99057,1.9139163,11.39067,129.74736,-6.8184524,10.190243,103.84104,0.30294675,11.100645,123.22431,-1.9394537,9.90074,98.02465,-6.6499057,8.993502,80.88308,-0.2511245,7.6123137,57.947323,-0.75991744,8.233879,67.79677,3131.346385563002,1095.023274624915,1199075.971970272,0.15598678883894046,0.10764978385371708,0.011588475963752006,0.3764709,0.2966541,0.08800365,6532.162949989124,1850.5613629390016,3424577.358002655,2945.0307079456957,438.33443175997365,192137.074066339,17.72341667525529,4.469850574960886,19.979564162478166,0.072216064,0.070915826,0.0050290544
pop,0.12185466454911063,0.16622121571712292,0.02762949255447831,13.483977,57.292755,3282.4597,58.23102,19.92704,397.08694,-2.1779795,17.698452,313.2352,5.0231757,13.806142,190.60954,8.06162,11.244345,126.43528,-0.49680483,11.954397,142.90761,4.08989,9.247321,85.51294,2.248066,10.311203,106.32091,4.302699,9.215979,84.93426,3.6035352,9.213303,84.88495,-0.49672407,7.869241,61.924957,2.4147916,7.5344734,56.76829,1.8871077,7.865869,61.8719,3486.337770783213,817.8387264809396,668860.1825319651,0.17964142860595514,0.0820442711584509,0.006731262429921418,0.41246566,0.2856922,0.08162003,7425.116405796839,1311.422635985205,1719829.3301743837,3132.0021415925803,287.2261725521979,82498.87419898495,16.871686327649222,4.266527834681716,18.20325976411385,0.117289476,0.08974675,0.008054479
pop,0.1615365003038056,0.19327545443301616,0.037355401286288906,-50.80667,48.01434,2305.377,68.044304,32.60026,1062.777,12.075758,18.932367,358.4345,36.328396,17.667034,312.1241,8.669477,14.772223,218.21858,19.500984,12.012935,144.3106,10.71294,9.472102,89.72071,12.308707,8.596989,73.90821,1.659589,9.00201,81.036194,10.1599,8.604291,74.03383,4.832467,7.595663,57.6941,1.6977762,7.069053,49.971516,2.7273598,6.910805,47.759228,2702.8930022939903,1064.888765831407,1133988.083593937,0.10325052566705337,0.07287699946405893,0.005311057050884446,0.47350192,0.2838646,0.0805791,5758.549736713312,1884.0381963710417,3549599.925385048,2725.8806457795836,478.3014434864227,228772.27084119566,18.077608129738884,4.64640529534263,21.589082168588035,0.037635338,0.046521656,0.0021642644
pop,0.12573552087605322,0.1641134909250286,0.026933237903599444,-91.87763,98.39955,9682.472,56.672115,27.31927,746.34247,13.821817,28.43265,808.4156,15.063356,20.065308,402.61655,0.9059742,15.891949,252.55405,-4.069386,15.684467,246.00252,-0.22521713,13.107049,171.79474,0.5573233,11.01236,121.272064,-4.6027446,10.93704,119.61885,-2.6176047,10.171565,103.46074,-2.75471,9.5118885,90.47603,-3.0893493,9.126626,83.29531,1.7991703,8.536911,72.878845,3141.6733248085116,1007.7981164822025,1015657.0435850751,0.13640418056361175,0.08525720720971279,0.0072687913811999025,0.43720886,0.29913923,0.08948428,6802.418804832511,1913.9944393061132,3663374.713694723,3000.1537589999,552.3974940282484,305142.99140868866,17.323269158512066,4.333978648212295,18.783370923160067,0.077989705,0.08516614,0.007253272
pop,0.15249309417966284,0.1899442946325699,0.03607883506346452,-25.983625,56.462444,3188.0078,60.921257,27.604641,762.0162,5.9892225,26.209528,686.9394,17.734783,15.197755,230.97174,5.1109667,13.380745,179.04433,10.423497,11.376455,129.42374,2.47509,10.723065,114.98412,4.931051,10.020283,100.40606,8.135924,9.900261,98.015175,3.8587987,10.295943,106.006454,-0.18099025,8.758693,76.71471,7.254121,7.927724,62.84881,4.970825,9.291249,86.32731,3270.0834291515685,932.3026710068909,869188.2703665831,0.14528500821732404,0.07794635025652029,0.006075633518312141,0.4873104,0.29085103,0.08459432,6863.163088203306,1701.110080461592,2893775.5058480436,2988.7082833405943,474.816188589833,225450.41294697585,17.467285013186977,4.75059637397041,22.56816590838081,0.078721225,0.07281613,0.0053021894
pop,0.21336196725131495,0.2419221324010359,0.05852631814546434,-50.788403,47.245193,2232.1084,80.22408,25.691204,660.03796,-9.301154,20.38748,415.64935,20.289772,12.46723,155.43182,12.097996,12.511818,156.54558,6.7870073,10.394576,108.0472,6.281122,8.851582,78.350494,3.428861,8.705773,75.79049,-3.9579663,8.542529,72.9748,2.5720706,10.347805,107.07707,-5.704005,7.5863185,57.552227,0.48858935,8.036626,64.58735,-0.57631034,8.06261,65.00567,2679.2025783993226,761.1778552602091,579391.7273385319,0.12588517498066512,0.05800375435701471,0.0033644355195089023,0.3856169,0.29191497,0.08521435,5501.999857254205,1655.7721941685777,2741581.5589818265,2661.733795569298,438.42323901512935,192214.93650851722,18.52230675412334,4.059243902062697,16.47746105643319,0.044276547,0.053540573,0.002866593
pop,0.11312980163665008,0.15517227262471253,0.024078434191518106,-42.823963,89.51563,8013.049,54.88819,33.361134,1112.9653,17.04154,21.08789,444.69916,19.794298,18.333668,336.12335,6.863186,13.989335,195.7015,2.7732067,16.055487,257.77863,11.824328,12.529562,156.98991,1.2092769,11.103883,123.29621,7.944143,9.69519,93.99671,1.1310865,9.849161,97.00598,-4.079442,8.408968,70.71075,0.12389292,7.9397593,63.03978,-4.2401614,8.376606,70.167534,3510.331686060388,1150.5408491649935,1323744.2455973043,0.17195732429427688,0.1055741109024025,0.011145892892832783,0.43132916,0.29801214,0.08881124,7232.141934636021,1956.8538141848408,3829276.850089759,3148.3844132018894,419.3290426782947,175836.8460334951,16.995971808549562,4.611316095045111,21.26423612842209,0.094910055,0.103915006,0.010798329
pop,0.11665397016000804,0.1640611190144221,0.026916050772264378,-80.40716,77.73684,6043.0156,35.954792,40.993446,1680.4625,20.420223,29.643684,878.74805,26.353737,21.178354,448.52267,17.40709,15.663797,245.35455,4.593058,14.93423,223.03122,13.513165,12.680746,160.80132,3.6309514,11.729544,137.5822,7.3243155,11.727321,137.53004,5.4793434,11.855651,140.55646,3.9687417,10.566223,111.64508,5.336398,10.247255,105.00623,3.5561557,10.463855,109.492256,3682.386204716246,1462.9519412275295,2140228.3823413965,0.14555350625966745,0.13075262697563797,0.017096249461030333,0.47292015,0.3125352,0.097678244,7537.80350474913,2164.0598497072747,4683155.033115073,3222.4484424214575,483.9512980258627,234208.85886091736,18.414795153156643,4.755852003043865,22.618128274856343,0.060726795,0.08157499,0.006654479
rock,0.1977217813639318,0.22322164572541123,0.049827903120361006,-58.954296,30.850643,951.7622,106.57883,19.560911,382.6292,-31.808132,13.525911,182.95029,47.91428,11.165723,124.67336,-17.426596,11.10586,123.34011,27.756342,9.363165,87.66885,-14.011199,10.0039,100.07801,22.417744,6.7833734,46.014156,-20.547344,7.3247046,53.651295,19.562061,8.094945,65.52813,-14.5790825,6.458453,41.711617,10.17252,5.927099,35.130505,-10.945103,6.9472895,48.264828,2263.1554320011815,480.8027402122039,231171.27499556402,0.12290601737722351,0.04640366229297769,0.0021532998742007196,0.38326526,0.2835465,0.08039862,4585.015146914879,968.9684175310384,938899.7941726049,2150.1343895611285,240.1623132554475,57677.93670820769,20.94291332180766,9.563256666547877,91.45587807027243,0.009444554,0.008545129,7.301922e-05
rock,0.1737614188636238,0.2053000292391267,0.04214810200558629,-172.6683,62.38634,3892.0557,142.81161,14.514409,210.66808,-55.807484,19.978271,399.13132,79.355644,10.278349,105.64445,-1.8818437,11.031958,121.704094,4.8084702,8.16957,66.74187,0.23975366,7.3324294,53.76452,-11.508141,6.4717665,41.883762,-0.2646994,5.5200067,30.470472,-9.361111,6.7357025,45.369686,-7.6628118,5.390936,29.062191,-11.266018,5.2530212,27.594233,-5.677098,5.0419374,25.421131,1560.999791662268,300.6368097909227,90382.49140126345,0.07895466272718484,0.02850543833305413,0.0008125600145595518,0.36123377,0.28740805,0.082603395,3209.887808602813,567.0692513131308,321567.5357848347,1568.3083114814192,103.86137426196954,10787.18506358491,20.552609076914088,5.193519380043603,26.972643550888492,0.001833276,0.0012859241,1.6536009e-06
rock,0.16630348318844748,0.19655320776959348,0.03863316348451698,-87.93524,38.611183,1490.8236,93.54094,17.826542,317.7856,-23.228315,14.0512705,197.4382,48.12938,9.639397,92.91796,-21.444286,9.0783615,82.41664,27.764524,8.046678,64.74902,-20.341324,9.843002,96.88469,18.756784,8.268527,68.368546,-15.220048,7.7469525,60.015274,16.14191,7.46083,55.66399,-21.41499,8.198347,67.21289,10.870143,6.0285664,36.343613,-12.027434,7.255022,52.635345,2606.182823508925,509.0050684477521,259086.1597055008,0.14967274204853054,0.04825837601759552,0.0023288708558556388,0.3686045,0.28741848,0.082609385,5309.724840487239,948.908571273752,900427.4766367933,2318.7369513172825,242.6924843509926,58899.64196045679,22.519777691750576,9.509116041731092,90.42328789510759,0.013039559,0.0105914315,0.00011217843
rock,0.11356980127186281,0.1526201704559599,0.023292916430006257,-156.28372,53.743526,2888.3667,130.79143,26.072466,679.7735,-25.243067,14.536339,211.30515,43.49084,13.49608,182.1442,-12.14482,11.422778,130.47986,25.385927,9.553647,91.27217,-7.9452114,10.64828,113.385864,17.611834,8.121431,65.95764,-8.625636,9.666085,93.4332,9.563427,8.068884,65.10689,-8.361636,7.883333,62.146946,5.7625923,7.232823,52.31373,-7.0440955,7.007108,49.099567,1609.7388932606377,591.2042629697116,349522.48055355996,0.07325653760634183,0.0420891032892526,0.001771492615693374,0.34333882,0.29418012,0.08654195,3333.9576951312356,1230.2822859809178,1513594.5031984327,1815.875982771266,356.57791701993824,127147.81090627797,23.694355516844873,7.679312115859404,58.97183457278504,0.0031721923,0.0068601705,4.7061938e-05
rock,0.12346717160860446,0.14976346866493892,0.022429096546554145,-212.31834,63.99957,4095.945,65.74695,28.279509,799.73065,45.239002,27.079063,733.27563,19.758043,17.79107,316.5222,11.825958,15.191521,230.78229,8.064456,11.547918,133.35442,4.427167,11.015026,121.330795,4.214716,7.506805,56.352123,-2.3213496,7.9751935,63.603714,-2.2002146,8.3558235,69.819786,-1.636821,7.6844373,59.05058,-4.667689,5.968383,35.621593,-3.7234,6.787761,46.073704,2947.0945067509,1004.6223460879706,1009266.0582592983,0.10852154630703789,0.0671098426476763,0.004503730980195873,0.319577,0.30316773,0.09191067,6914.56465931337,1809.4973594340927,3274280.693798954,3203.4242569712314,456.1863948596328,208106.0268550288,18.929184792879617,4.618917859113459,21.33440218923726,0.030994678,0.05364805,0.0028781134
rock,0.20103928366187696,0.22852542072968335,0.05222386791967879,-56.91802,44.935715,2019.2185,115.20155,22.395283,501.54868,-30.42883,17.661777,311.93835,37.185608,10.789617,116.41583,-21.979666,11.922653,142.14966,21.861988,10.321878,106.54117,-19.756681,8.087153,65.40205,14.988837,7.2129583,52.026768,-24.083414,8.6325035,74.52011,17.775673,8.041138,64.6599,-17.280603,7.3437314,53.930393,6.7365284,6.5485787,42.883884,-10.735278,7.1013227,50.428783,2188.143059972821,565.4731311346243,319759.86203519604,0.11753303545533643,0.050773684937349246,0.0025779670821172054,0.39795968,0.28395662,0.08063137,4414.381582167199,1182.7433532267958,1398881.839602165,2120.361766639533,297.7253365389592,88640.3760172365,20.212854240672595,9.705329236377937,94.19341558649234,0.0104761915,0.016287003,0.00026526646
rock,0.1763117361980643,0.21243681704688824,0.04512940123701307,-235.16197,87.8191,7712.1943,123.870094,28.260666,798.6652,-22.538395,22.775175,518.7086,52.939743,15.105972,228.1904,-1.4446692,13.503462,182.34349,24.641056,11.265093,126.90231,-7.073817,10.914648,119.12955,14.880081,9.675646,93.618126,-12.769979,8.929259,79.73167,16.712585,8.731157,76.233116,-2.9369664,8.905468,79.307365,10.076435,6.764495,45.75839,-15.024692,6.5527134,42.938053,1609.7950823242543,649.7716646265476,422203.21615155466,0.07630480230085074,0.04659717432841213,0.0021712966553924305,0.35840133,0.2930599,0.085884094,3161.1508256598026,1352.108595024663,1828197.652739568,1797.2130440532273,346.5770230796694,120115.6329267657,24.27914079217608,7.0482870459832085,49.678350282574705,0.0025908274,0.0038275288,1.4649976e-05
rock,0.1856595733948958,0.21479175163490308,0.04613549657038989,-225.00775,103.76111,10766.367,123.64675,22.19953,492.81912,-9.7241745,24.606655,605.4875,56.605164,13.782082,189.94577,10.436499,12.523364,156.83464,20.62228,14.527083,211.03616,-10.253696,10.347451,107.06974,15.561657,10.157321,103.17117,-8.22729,8.365941,69.988976,12.80015,9.634285,92.81944,-9.001975,7.991178,63.85893,7.682843,8.690686,75.52802,-10.070732,7.534991,56.77609,1398.6993438688792,490.2231441626468,240318.73107271118,0.048724275546210366,0.028417206956476974,0.0008075376512072434,0.36248457,0.30249882,0.09150553,2882.8512452871228,1205.5819818676885,1453427.9150040234,1818.450279743917,330.2880669363522,109090.2071605523,22.496896744336425,7.428630629097774,55.184553023569585,0.0017151943,0.0028983825,8.400621e-06
rock,0.17928558906335587,0.20667147893791632,0.042713100206385586,-82.66227,37.544884,1409.6183,83.51815,22.989777,528.52985,-0.59647816,15.027743,225.83307,10.499347,15.257695,232.79727,10.42486,8.76283,76.787186,7.068727,8.286701,68.66942,5.075147,9.527777,90.778534,0.07442716,8.280022,68.558754,-0.20454,7.6651278,58.75418,-0.92932457,6.7961307,46.18739,-0.09547827,6.854526,46.984528,-1.7032334,6.752604,45.597664,-1.0227442,6.565104,43.100594,2796.5121705291363,792.093315512105,627411.8204789591,0.13464402673047177,0.051103807059497505,0.002611599095974347,0.40553552,0.28539565,0.081450686,6186.890611405162,1885.5470039758104,3555287.5042021545,2891.1325552715184,478.78306302370555,229233.22143836162,17.067406282510255,3.7835667584021917,14.31537741528607,0.05472116,0.05163964,0.0026666524
rock,0.17526960253040602,0.2028105275580026,0.04113211008835533,-58.280537,43.04961,1853.2688,62.51571,26.244328,688.7647,-12.653744,18.300793,334.91904,31.946285,16.57256,274.64975,8.123329,10.360333,107.3365,2.2665763,11.161218,124.572784,3.909532,13.237407,175.22894,1.4517311,10.246707,104.99501,-2.718959,9.425548,88.84095,1.1025566,9.215587,84.92703,-0.4594711,5.9460053,35.35498,-2.3829937,7.0120564,49.168934,1.2368344,7.262306,52.74109,2997.7243180550076,738.6274047878059,545570.4431035692,0.1562231879592034,0.07175993205279595,0.005149487848221891,0.4613593,0.29402712,0.08645195,5931.5814308113395,1413.1203015902875,1996908.986766625,2691.218979858164,372.2849857878517,138596.11064306097,17.45813571380307,5.226530738492466,27.3166235604066,0.062348697,0.052749038,0.002782461
rock,0.1417719981396305,0.185701812857082,0.03448516329840671,-181.19644,97.69238,9543.802,103.4315,44.068127,1941.9998,9.393625,27.686893,766.5641,19.079554,17.833523,318.03452,13.766513,14.204659,201.77235,-0.51694995,16.600117,275.5639,4.3918757,12.7487955,162.53178,-7.6138463,9.824873,96.52814,-8.117014,10.540992,111.1125,-0.1367352,9.550875,91.2192,-5.177655,9.442155,89.15428,-6.3087654,9.034415,81.62066,-5.457751,7.546592,56.951057,2186.622282256858,1325.6469581654355,1757339.8576932717,0.08856659053557618,0.08178738748750577,0.006689176752031415,0.34060633,0.31142804,0.09698743,4376.153068808005,2667.551503290656,7115831.022708238,2448.8232515356754,725.408583506646,526217.6130251186,18.199048310934213,4.467363378677937,19.957335557152753,0.03334572,0.06669368,0.004448047
rock,0.1324964903679149,0.16405796182101723,0.026915014836866348,-119.11598,37.257076,1388.0898,107.419685,16.577639,274.8181,-10.963198,14.043338,197.21535,58.546913,7.6566834,58.6248,-12.912311,9.04729,81.853455,26.826843,7.577337,57.41603,-17.630453,7.1501427,51.124542,19.362965,7.127236,50.797493,-15.589883,6.6189413,43.810387,13.559527,7.3579307,54.139145,-16.665262,6.7742224,45.890087,11.856937,5.848487,34.2048,-12.183959,5.9222217,35.07271,2116.2405499597653,435.1027346953591,189314.38973938004,0.09278892050947408,0.028483616812622386,0.0008113164267283047,0.37872,0.28512836,0.08129818,4651.887983069895,912.5220931331489,832696.5704561034,2245.520377684671,248.5030398649303,61753.76082211113,22.312727803019456,8.79203848347607,77.29994069492419,0.0065384707,0.004874302,2.375882e-05
rock,0.18480406796077894,0.2118143151723144,0.04486530411191653,4.1136594,33.172974,1100.4462,52.607853,15.544473,241.63063,-11.054241,11.042521,121.93728,19.703703,10.39762,108.1105,11.282637,9.2772,86.06643,7.05986,7.8592453,61.76774,5.063942,7.9715495,63.5456,4.562585,6.808464,46.355183,0.028086675,6.8112335,46.392902,5.1574907,6.4218783,41.240524,3.4070854,6.5609126,43.045574,1.1723329,5.622749,31.615303,0.58233863,5.723009,32.752834,3361.7232515596666,551.504263194876,304156.9523221231,0.18754758193155452,0.059722301733199444,0.003566753324311317,0.409181,0.2738048,0.074969076,6907.078831931554,1013.0994607821501,1026370.5174370833,2933.0695625255,234.7076297445399,55087.67146030003,16.65122838270093,3.3825884274736135,11.441904469678414,0.11742343,0.08581309,0.0073638866
rock,0.14076443632811061,0.17279383307655427,0.0298577087492881,-91.87751,45.726555,2090.9177,129.96361,22.158926,491.01797,1.8399266,19.291082,372.14587,11.621202,14.689541,215.78261,3.2252414,8.7874155,77.21867,-1.9737918,10.736737,115.27753,-2.2213595,7.103292,50.456757,-0.85535425,7.883116,62.143513,-4.3431444,7.2774277,52.960957,-3.5424528,7.599363,57.750313,-1.5522988,5.7204766,32.723854,-0.54435676,5.667983,32.126034,0.40221608,6.0263896,36.31737,1712.3913159202511,522.0477738500998,272533.87818184495,0.06657807364172467,0.0191389263784612,0.000366298502920158,0.43164667,0.2713792,0.07364668,3588.450845598898,1625.1815683881887,2641215.130228693,2249.6966046524685,457.85053904188953,209627.11610094883,16.68222615242148,3.6947444570392904,13.651136602822563,0.014772747,0.026086679,0.00068051484
rock,0.21834193352350442,0.24954031297464088,0.06227036779948173,-34.604416,34.299892,1176.4825,106.494514,22.081253,487.5817,-41.06209,19.704206,388.25577,33.665413,11.123572,123.73386,-27.230453,9.86188,97.25668,21.405287,9.485151,89.9681,-21.311342,10.456668,109.3419,14.014236,6.6521564,44.251183,-27.774105,10.490858,110.05811,16.053917,8.867069,78.62492,-18.816858,6.723788,45.20932,5.643859,6.763529,45.745323,-14.295788,6.7560105,45.643677,2342.440835994473,506.70944189166494,256754.45850216254,0.13844302856728538,0.04710590538425414,0.0022189663220703033,0.41576955,0.28087693,0.07889186,4580.860054741879,1011.6817839541692,1023500.0319846902,2113.03859330357,267.9129179538578,71777.33160655054,20.12436305633176,10.177322296531711,103.5778891274815,0.012238452,0.015482941,0.00023972144
rock,0.20142434524185704,0.24315528452494425,0.0591244923924066,-0.40437245,30.60642,936.753,72.343056,21.990343,483.5752,-13.062171,16.153158,260.9245,23.926008,9.695512,94.002945,10.236517,9.783095,95.708954,10.320725,8.768469,76.88604,-5.0202756,8.206172,67.34126,14.341698,7.290172,53.146606,-0.69716233,6.6151423,43.760105,9.891172,7.209231,51.97301,0.7274041,6.1698546,38.06711,5.227028,6.3046713,39.748882,-4.096425,5.913766,34.972626,2850.226846254986,637.6003426872429,406534.1969948896,0.14704748862547892,0.04949067698784796,0.002449327108715504,0.42791328,0.27773517,0.07713682,5886.278455010776,1307.386542369653,1709259.5711692763,2621.669424488226,341.90617766347367,116899.83432444681,17.82383004640458,3.6233290005112355,13.12851304594575,0.05655747,0.045670334,0.0020857796
rock,0.17521574028873677,0.2003970732309038,0.04015898695951223,-116.60436,76.423546,5840.5586,109.2507,22.028816,485.26877,-23.165134,19.212011,369.10135,40.68874,12.690336,161.04463,-11.888447,14.007961,196.22298,23.15809,11.280925,127.259254,-15.411178,11.424188,130.51205,15.128495,7.9745216,63.592995,-13.53074,10.572169,111.77076,12.694694,7.6959567,59.227753,-10.87374,8.780011,77.08859,8.501457,7.3823643,54.499306,-11.581522,6.2465596,39.019505,1996.327664393569,503.30611616852707,253317.04657264685,0.09022025147428461,0.04046000345407565,0.001637011879503814,0.38757712,0.29316682,0.08594678,4184.835638413573,1131.1541671116815,1279509.7497741221,2097.080527547891,309.99603799104966,96097.54357014831,21.341566815477766,8.855437810837284,78.41877882160664,0.0061427113,0.0066663027,4.4439592e-05
rock,0.13824852361000203,0.17426168544138831,0.03036713501287337,-123.99872,49.10339,2411.143,109.50568,24.142712,582.87054,5.872394,19.143808,366.4854,32.912342,11.315136,128.0323,10.97538,9.081938,82.4816,11.695227,7.4272985,55.164764,12.676063,7.6306057,58.226147,12.977777,6.8717103,47.220406,1.6438328,6.293624,39.609703,4.497047,5.8991632,34.80013,9.672363,5.878081,34.551834,3.0577667,5.664792,32.089867,3.534781,5.0015216,25.015219,1867.0823938993342,631.2448896980012,398470.11076984165,0.05698049593967518,0.025085006240558923,0.0006292575380888801,0.45720562,0.28175125,0.07938376,4231.457604498985,1714.3614748579216,2939035.266477028,2422.01464866055,530.5078506303588,281438.5795804431,16.73802408632249,3.527554795672628,12.443642836472955,0.014863707,0.019264696,0.00037112852
rock,0.08827569107138966,0.12958294603097095,0.016791739902065533,-178.57799,68.97234,4757.184,154.01588,29.773773,886.4776,-4.9624496,21.368553,456.61508,21.93408,14.186525,201.25749,-2.0543857,11.669671,136.18121,23.67673,8.73314,76.26774,-1.2855754,11.328592,128.337,11.557677,8.455501,71.49549,-6.0286045,10.5026865,110.30642,4.9412613,8.286088,68.65925,-2.9380596,7.918103,62.696358,5.409702,6.1045485,37.26551,-4.12132,7.950531,63.210945,1181.2313375423403,524.7800146933695,275394.0638215731,0.04253295992846094,0.01972438059312386,0.00038905118978240107,0.37627077,0.3041126,0.09248448,2322.929676170969,1434.4924234508007,2057768.5129377516,1607.5045113960184,509.43055609632097,259519.49148460684,22.33918821214561,7.303828791800484,53.34591501993371,0.002343593,0.009815681,9.634759e-05
rock,0.12682701486266812,0.17439274626094012,0.03041282994843264,-61.665348,42.728424,1825.7183,103.57051,18.77658,352.56,-16.919374,13.384891,179.15529,49.251156,10.898845,118.78481,-14.82153,8.078326,65.25935,31.695236,8.344592,69.632225,-17.21597,8.184461,66.98539,24.620584,6.5798883,43.294933,-14.488049,7.4204926,55.063713,18.02209,8.255354,68.15087,-11.675249,6.2053123,38.505898,11.473425,6.8164105,46.46345,-9.827125,6.327918,40.04255,2223.937480185976,540.9044820850752,292577.65873972344,0.11002037715100542,0.04937905966430148,0.0024382915333306453,0.4585289,0.27325878,0.07467035,4915.365791763341,967.568988419715,936189.7473515505,2287.733702241294,229.7223227162768,52772.34555416123,20.536276320777393,9.781971530313147,95.68696701985692,0.009681196,0.009689253,9.388162e-05
rock,0.14972213417463812,0.17984261785582922,0.03234336719723783,-132.35986,47.367046,2243.637,124.679306,28.555378,815.4096,-9.6921835,17.926104,321.3452,46.44977,13.541298,183.36674,-6.306235,15.193855,230.85324,30.535896,12.490179,156.00456,-11.143628,11.033124,121.72983,20.407442,8.463909,71.63776,-11.217025,8.041655,64.66821,9.374005,9.761937,95.29541,-5.8293924,8.206254,67.342606,7.8177543,8.900463,79.21825,-8.729966,8.463046,71.62315,1659.5793609914585,713.2473467781535,508721.77768607554,0.07118068143368136,0.05413838257406436,0.0029309644677357554,0.34558317,0.3055785,0.093378216,3578.46696681047,1370.9922506088835,1879619.7512296115,1953.2594080450185,337.3280631586534,113790.22219436844,22.188174707784984,8.040592352534143,64.65112537963053,0.0031277537,0.005535419,3.0640866e-05
